GeneID	n_counts	n_counts_uniq	cdr	intercept	sigma	isEAE_ceoff	isEAE_ELBO_gain	isEAE_pval	isEAE_FDR
ENSMUSG00000005481	7020	708	1.567e-01	-2.792e+00	3.851e+00	-1.048e+00	1.815e+00	5.677e-02	1.671e-01
ENSMUSG00000058240	6296	3120	3.211e-01	5.357e+00	2.055e+00	4.093e-01	2.446e-01	4.843e-01	6.552e-01
ENSMUSG00000025036	974	321	4.574e-02	-2.090e-01	4.588e+00	3.499e+00	1.807e+00	5.730e-02	1.671e-01
ENSMUSG00000031778	485	52	5.208e-02	-4.918e+00	3.665e-01	5.236e-01	1.255e-01	6.164e-01	7.412e-01
ENSMUSG00000030314	979	45	9.420e-02	-7.041e+00	2.861e+00	-1.907e+00	6.802e-01	2.435e-01	4.307e-01
ENSMUSG00000028032.AS2	7533	1622	4.629e-01	-2.946e+00	3.271e+00	1.274e+00	4.640e+00	2.316e-03	2.664e-02
ENSMUSG00000022361.AS2	47114	24053	3.220e-01	-8.753e-01	7.238e+00	1.812e+00	3.221e+00	1.115e-02	8.548e-02
ENSMUSG00000078656	22795	11239	4.760e-01	6.434e+00	2.682e+00	-1.278e-01	5.859e-02	7.321e-01	8.018e-01
ENSMUSG00000015501	321	40	5.208e-02	-3.949e+00	4.078e+00	-1.216e+00	9.097e-01	1.774e-01	3.439e-01
ENSMUSG00000029062	5936	2968	3.252e-01	-1.109e+00	5.834e+00	1.507e+00	4.432e+00	2.908e-03	2.675e-02
ENSMUSG00000014668.AS2	2198	307	1.440e-01	-6.354e+00	3.816e+00	1.832e+00	2.773e+00	1.851e-02	1.217e-01
ENSMUSG00000044906	1487	727	6.884e-02	6.886e+00	3.098e+00	-6.427e-01	4.883e-01	3.230e-01	5.027e-01
ENSMUSG00000028573.AS2	3040	1776	8.379e-02	5.992e+00	3.962e+00	-1.883e+00	1.986e+00	4.627e-02	1.637e-01
ENSMUSG00000062980	1132	390	3.668e-02	3.958e+00	2.437e+00	6.318e-01	4.639e-03	9.233e-01	9.877e-01
ENSMUSG00000008200	3526	698	1.870e-01	1.083e+00	3.591e+00	-7.909e-01	1.742e+00	6.199e-02	1.677e-01
ENSMUSG00000025044	4969	396	6.250e-02	-6.751e+00	2.442e+00	3.059e+00	4.786e-01	3.279e-01	5.027e-01
ENSMUSG00000034297	1428	189	5.933e-02	-8.164e+00	4.245e+00	1.206e+00	2.726e-01	4.603e-01	6.520e-01
ENSMUSG00000024238	3016	203	1.055e-01	1.638e+00	2.249e+00	-1.635e+00	1.303e+00	1.065e-01	2.449e-01
ENSMUSG00000040929.AS2	3975	2005	1.227e-01	7.111e+00	1.552e+00	-1.061e+00	4.053e-01	3.680e-01	5.460e-01
ENSMUSG00000023495	15080	1942	5.648e-01	-6.664e+00	3.418e+00	3.844e-01	-8.857e-01	1.000e+00	1.000e+00
ENSMUSG00000058076	19450	10835	5.842e-01	4.839e+00	2.878e-01	-1.327e-01	1.064e-01	6.445e-01	7.412e-01
ENSMUSG00000026049	1209	77	7.246e-02	-6.423e+00	3.199e+00	6.452e-01	-2.607e-01	1.000e+00	1.000e+00
ENSMUSG00000019947	5952	262	2.985e-01	-9.000e+00	2.577e+00	1.101e+00	1.083e+00	1.410e-01	2.948e-01
ENSMUSG00000014767	6307	3191	1.961e-01	4.476e+00	4.104e+00	3.883e-01	2.637e-01	4.677e-01	6.520e-01
ENSMUSG00000037808	1686	460	8.016e-02	-3.898e+00	5.641e+00	-1.582e+00	2.488e+00	2.570e-02	1.478e-01
ENSMUSG00000037996	7850	1284	3.184e-01	-2.792e+00	3.928e+00	1.849e+00	6.742e+00	2.406e-04	1.107e-02
ENSMUSG00000024558	3677	474	4.303e-02	5.137e+00	4.612e-01	-7.221e-01	7.422e-02	7.000e-01	7.854e-01
ENSMUSG00000043323.AS2	593	52	8.288e-02	-4.090e+00	3.070e+00	2.238e+00	2.039e+00	4.346e-02	1.637e-01
ENSMUSG00000042557	1029	225	6.567e-02	2.052e+00	4.986e+00	4.055e-01	1.104e-01	6.385e-01	7.412e-01
ENSMUSG00000021585	539	269	5.344e-02	-4.955e+00	3.847e+00	3.729e+00	2.109e+00	3.999e-02	1.637e-01
ENSMUSG00000021764	62699	10837	5.829e-01	4.707e+00	1.978e+00	8.415e-01	1.795e+00	5.813e-02	1.671e-01
ENSMUSG00000036879	1737	90	1.649e-01	-8.438e+00	3.441e+00	2.524e+00	2.278e+00	3.279e-02	1.561e-01
ENSMUSG00000026554	8175	1150	3.274e-01	-8.843e+00	3.079e+00	5.959e-01	6.848e-01	2.419e-01	4.307e-01
ENSMUSG00000069135	1106	133	6.159e-02	-7.198e+00	4.859e+00	3.846e+00	2.249e+00	3.394e-02	1.561e-01
ENSMUSG00000021639	5610	479	2.120e-01	-8.747e+00	3.936e+00	1.203e+00	9.011e-01	1.794e-01	3.439e-01
ENSMUSG00000040483.AS2	27637	9839	4.239e-01	-1.923e+00	4.986e+00	1.632e+00	6.045e+00	5.070e-04	1.166e-02
ENSMUSG00000024576	43301	8322	6.658e-01	-1.380e+00	3.564e+00	-3.670e-01	-1.115e+00	1.000e+00	1.000e+00
ENSMUSG00000032114	5021	875	1.386e-01	3.967e+00	4.647e+00	-4.341e+00	1.176e+01	1.238e-06	5.697e-05
ENSMUSG00000033538	4076	661	6.975e-02	-2.203e-01	2.909e+00	2.418e+00	1.783e+00	5.900e-02	2.563e-01
ENSMUSG00000036779	1643	365	6.567e-02	2.038e+00	5.208e+00	3.618e-01	1.062e-02	8.841e-01	1.000e+00
ENSMUSG00000051586	1272	112	5.797e-02	-4.744e+00	3.983e-01	-1.491e-02	-1.920e-02	1.000e+00	1.000e+00
ENSMUSG00000025237	2205	960	7.699e-02	5.322e+00	2.056e+00	9.815e-01	5.004e-01	3.171e-01	5.210e-01
ENSMUSG00000024050.AS2	2030	246	1.096e-01	-8.331e-01	4.077e+00	9.350e-01	-1.453e-02	1.000e+00	1.000e+00
ENSMUSG00000045983.AS2	220	113	7.337e-02	1.402e+00	8.244e-01	8.988e-01	6.137e-01	2.679e-01	4.930e-01
ENSMUSG00000040618	1230	285	5.344e-02	6.632e-01	1.247e+00	3.102e-01	5.444e-01	2.967e-01	5.136e-01
ENSMUSG00000030056	2470	629	1.354e-01	9.871e-01	1.442e+00	2.938e+00	9.169e+00	1.849e-05	4.253e-04
ENSMUSG00000020744	6173	659	2.237e-01	-7.726e+00	3.981e+00	-5.772e-02	-6.104e-01	1.000e+00	1.000e+00
ENSMUSG00000019891	785	510	2.582e-02	5.671e+00	5.514e-01	-9.768e-01	2.173e-01	5.098e-01	7.106e-01
ENSMUSG00000079509	725	65	5.254e-02	-6.452e+00	1.458e+00	1.079e+00	7.043e-02	7.074e-01	9.298e-01
ENSMUSG00000020528	3547	1060	1.563e-01	4.062e+00	3.729e+00	-9.301e-01	1.737e+00	6.232e-02	2.563e-01
ENSMUSG00000031782	10637	3859	2.505e-01	6.152e+00	2.403e+00	-9.336e-01	7.065e-01	2.345e-01	4.691e-01
ENSMUSG00000005087.AS3	3460	397	8.379e-02	-5.181e+00	3.884e+00	-1.258e+00	6.396e-01	2.580e-01	4.930e-01
ENSMUSG00000037426.AS2	516	257	4.438e-02	2.462e+00	2.069e+00	1.995e+00	1.275e+00	1.103e-01	3.007e-01
ENSMUSG00000025159	1736	753	1.173e-01	4.098e+00	2.048e+00	1.633e-01	-3.949e-01	1.000e+00	1.000e+00
ENSMUSG00000021870	649	208	6.114e-02	-8.463e+00	5.063e+00	4.454e+00	5.021e+00	1.530e-03	1.760e-02
ENSMUSG00000031860	710	249	2.627e-02	-4.100e+00	4.992e+00	6.924e+00	2.538e+00	2.427e-02	1.595e-01
ENSMUSG00000040731	20801	6093	6.698e-01	2.663e+00	2.453e+00	-3.007e-01	1.836e+00	5.534e-02	2.563e-01
ENSMUSG00000044791	2043	274	1.255e-01	-5.140e+00	3.385e+00	-5.189e-01	-9.744e-01	1.000e+00	1.000e+00
ENSMUSG00000028826	1933	327	7.971e-02	-8.335e+00	4.721e+00	2.638e+00	1.242e+00	1.150e-01	3.007e-01
ENSMUSG00000031778.AS2	485	52	5.208e-02	-5.140e+00	3.734e-01	6.200e-01	1.509e-01	5.828e-01	7.885e-01
ENSMUSG00000014850	1671	261	9.873e-02	-2.821e-01	5.809e+00	-2.013e+00	1.659e+00	6.848e-02	2.563e-01
ENSMUSG00000041669	2720	67	1.798e-01	-4.980e+00	2.677e+00	-1.209e+00	8.396e-01	1.950e-01	4.572e-01
ENSMUSG00000036916	2616	1867	1.762e-01	5.463e+00	4.559e-01	1.578e-01	-1.259e-01	1.000e+00	1.000e+00
ENSMUSG00000032826.AS4	1378	177	1.467e-01	-4.230e+00	4.727e+00	2.255e+00	1.961e+00	4.764e-02	2.563e-01
ENSMUSG00000018659	619	216	3.306e-02	2.060e+00	3.131e+00	-4.579e-01	4.685e-01	3.330e-01	5.283e-01
ENSMUSG00000030246	78128	22263	4.611e-01	5.815e+00	2.812e+00	1.112e+00	4.609e+00	2.395e-03	2.204e-02
ENSMUSG00000021806	2776	329	4.167e-02	-8.613e+00	3.593e+00	6.636e-01	-3.025e-01	1.000e+00	1.000e+00
ENSMUSG00000026036	6956	237	1.046e-01	-8.412e+00	1.946e+00	-5.888e-01	2.902e-01	4.462e-01	6.479e-01
ENSMUSG00000037174.AS2	2966	298	1.200e-01	-7.619e+00	4.597e+00	-3.245e-01	5.338e-01	3.015e-01	5.136e-01
ENSMUSG00000033434	2032	298	1.762e-01	1.115e+00	1.519e+00	-6.507e-01	1.224e+00	1.177e-01	3.007e-01
ENSMUSG00000056268	508	117	5.888e-02	-8.508e+00	3.048e+00	1.652e+00	1.513e+00	8.189e-02	2.691e-01
ENSMUSG00000079484	10633	1576	2.283e-01	-1.717e+00	8.066e-01	2.314e-01	8.071e-01	2.039e-01	4.572e-01
ENSMUSG00000022773.AS2	1058	45	4.710e-02	-5.274e+00	4.553e+00	-4.243e-01	-3.358e-01	1.000e+00	1.000e+00
ENSMUSG00000033114	326	77	2.174e-02	2.498e+00	1.222e+00	-1.605e+00	2.845e-01	4.507e-01	6.479e-01
ENSMUSG00000041215	345	148	3.668e-02	3.558e+00	6.872e-01	1.526e+00	2.275e-02	8.311e-01	1.000e+00
ENSMUSG00000026623	5539	316	1.726e-01	-1.750e+00	9.677e-01	4.880e-01	1.614e+00	7.242e-02	2.563e-01
ENSMUSG00000029687.AS3	2936	1106	5.842e-02	4.151e+00	3.292e+00	1.526e+00	7.902e-01	2.087e-01	4.572e-01
ENSMUSG00000027166	12488	1079	3.723e-01	-8.648e+00	3.097e+00	3.892e-01	3.628e-01	3.943e-01	6.046e-01
ENSMUSG00000046434	80119	75575	7.378e-01	4.785e+00	3.102e+00	5.857e-02	1.301e+00	1.068e-01	3.007e-01
ENSMUSG00000034135	2419	720	2.509e-01	2.055e+00	3.386e+00	-1.021e+00	7.169e-01	2.311e-01	4.691e-01
ENSMUSG00000021495	17678	989	3.039e-01	-1.174e+00	2.534e+00	-7.069e-01	2.753e+00	1.895e-02	1.453e-01
ENSMUSG00000035934.AS2	304	115	4.031e-02	-1.097e+00	2.080e+00	6.554e+00	5.862e+00	6.167e-04	9.456e-03
ENSMUSG00000078897	10133	993	5.226e-01	-5.965e+00	3.189e+00	5.495e-01	8.384e-01	1.954e-01	5.286e-01
ENSMUSG00000042323.AS2	1435	719	9.149e-02	3.717e+00	3.982e+00	3.029e-01	9.523e-01	1.676e-01	4.818e-01
ENSMUSG00000035227	147938	2610	7.074e-01	-7.825e+00	1.824e+00	-4.672e-01	5.586e-01	2.905e-01	6.682e-01
ENSMUSG00000041482.AS2	730	166	3.125e-02	1.136e+00	3.927e+00	1.637e+00	6.716e-01	2.465e-01	5.967e-01
ENSMUSG00000024587.AS2	6368	1330	3.736e-01	-5.436e+00	2.659e-01	-2.854e-01	8.984e-02	6.716e-01	8.827e-01
ENSMUSG00000038535.AS4	2697	1088	9.194e-02	4.462e+00	1.992e+00	-1.049e+00	2.893e-01	4.469e-01	8.050e-01
ENSMUSG00000044937.AS2	889	313	2.582e-02	2.586e+00	5.022e+00	1.489e+00	2.791e-01	4.550e-01	8.050e-01
ENSMUSG00000036820	3605	791	2.006e-01	-4.632e+00	3.410e+00	-2.104e+00	4.888e+00	1.768e-03	4.269e-02
ENSMUSG00000027806	621	243	6.522e-02	-3.051e+00	7.046e+00	2.471e-01	2.399e-01	4.885e-01	8.130e-01
ENSMUSG00000037816	6774	1188	1.413e-01	-7.636e+00	5.221e+00	1.574e+00	2.200e+00	3.595e-02	2.948e-01
ENSMUSG00000021809	2191	286	1.395e-01	-7.449e+00	3.540e+00	-5.274e-01	-9.766e-03	1.000e+00	1.000e+00
ENSMUSG00000028693	6222	2397	1.979e-01	5.943e+00	2.498e+00	1.720e-01	-6.265e-01	1.000e+00	1.000e+00
ENSMUSG00000022656	3126	1383	4.167e-02	5.605e+00	3.083e+00	1.148e+00	-1.936e-01	1.000e+00	1.000e+00
ENSMUSG00000021413	1468	199	1.196e-01	-6.679e+00	3.666e+00	-5.479e-01	1.437e-01	5.919e-01	8.251e-01
ENSMUSG00000031133	1156	468	6.069e-02	1.126e+00	3.367e+00	2.815e+00	1.740e+00	6.210e-02	3.174e-01
ENSMUSG00000035762	1700	461	7.201e-02	3.970e+00	1.766e+00	2.192e+00	1.043e+00	1.487e-01	4.596e-01
ENSMUSG00000027201.AS2	3994	1317	1.422e-01	5.088e+00	2.577e+00	1.436e+00	4.363e-01	3.502e-01	7.595e-01
ENSMUSG00000023050	1106	199	7.337e-02	-1.751e+00	6.777e+00	-2.449e-01	-2.058e-01	1.000e+00	1.000e+00
ENSMUSG00000031392.AS3	3438	902	1.875e-01	3.043e+00	2.779e+00	1.554e+00	1.037e+00	1.499e-01	4.596e-01
ENSMUSG00000051285.AS2	6158	1002	2.120e-01	-5.934e+00	5.620e+00	6.514e-01	1.741e+00	6.204e-02	3.174e-01
ENSMUSG00000020366	4155	1005	1.608e-01	-3.434e+00	5.747e+00	-2.148e+00	2.142e+00	3.846e-02	2.948e-01
ENSMUSG00000071650	1099	139	1.499e-01	-8.063e+00	3.856e+00	-4.942e-01	2.405e-02	8.264e-01	1.000e+00
ENSMUSG00000039934	2110	387	9.284e-02	-8.390e+00	4.109e+00	1.682e+00	3.923e-01	3.757e-01	7.595e-01
ENSMUSG00000023079	582	203	4.665e-02	3.594e+00	3.158e+00	-7.553e-01	1.917e-02	8.448e-01	1.000e+00
ENSMUSG00000024887	919	105	5.072e-02	-8.306e+00	3.465e+00	-3.553e-01	1.485e-01	5.858e-01	8.251e-01
ENSMUSG00000021639.AS3	6830	3537	1.680e-01	6.183e+00	3.119e+00	2.371e+00	4.658e+00	2.272e-03	4.269e-02
ENSMUSG00000033499	600	66	6.612e-02	-8.748e+00	4.834e+00	2.846e+00	1.103e+00	1.375e-01	4.596e-01
ENSMUSG00000029104	1922	1047	1.291e-01	4.112e+00	3.972e-01	-4.905e-01	2.050e-01	5.220e-01	8.130e-01
ENSMUSG00000030579	70969	8277	1.196e-01	-9.000e+00	1.848e+00	1.170e+00	-2.930e-01	1.000e+00	1.000e+00
ENSMUSG00000006498.AS2	1279	465	1.703e-01	-5.768e+00	3.811e-01	4.577e-01	1.970e-01	5.302e-01	8.130e-01
ENSMUSG00000054434	1509	760	7.699e-02	5.713e+00	1.220e+00	2.532e-01	-1.610e-01	1.000e+00	1.000e+00
ENSMUSG00000027165	30349	1492	4.221e-01	-9.000e+00	1.688e+00	6.323e-01	3.857e-01	3.798e-01	7.595e-01
ENSMUSG00000036202	473	162	4.167e-02	4.456e+00	1.777e+00	2.897e-02	-9.802e-02	1.000e+00	1.000e+00
ENSMUSG00000030714	2641	483	1.399e-01	-7.904e+00	2.248e+00	-1.096e+00	3.323e-01	4.150e-01	7.953e-01
ENSMUSG00000040713	25553	1936	2.849e-01	-6.683e+00	2.294e+00	-1.103e+00	2.007e+00	4.511e-02	2.964e-01
ENSMUSG00000087231	12443	238	2.654e-01	-7.041e+00	4.861e+00	8.181e-01	-2.715e-01	1.000e+00	1.000e+00
ENSMUSG00000032740.AS2	2328	457	1.037e-01	6.345e+00	2.860e+00	-3.568e+00	4.210e+00	3.712e-03	4.269e-02
ENSMUSG00000026594.AS3	589	196	4.801e-02	-7.501e+00	5.912e+00	1.960e+00	1.220e+00	1.183e-01	4.596e-01
ENSMUSG00000028256.AS2	767	60	6.386e-02	-6.637e+00	2.379e+00	4.542e-01	1.255e-01	6.164e-01	8.340e-01
ENSMUSG00000037818	1620	882	7.926e-02	7.910e+00	1.743e+00	-2.463e+00	1.647e+00	6.950e-02	3.197e-01
ENSMUSG00000036810	7341	2740	2.188e-01	6.329e+00	2.582e+00	-3.267e-01	1.181e+00	1.243e-01	4.596e-01
ENSMUSG00000039703	1593	661	9.466e-02	4.404e+00	2.825e-01	-4.086e-01	7.483e-02	6.989e-01	8.930e-01
ENSMUSG00000026280.AS2	7899	3012	2.790e-01	5.748e+00	1.903e+00	6.058e-01	1.802e-01	5.483e-01	8.136e-01
ENSMUSG00000026096	4667	1342	1.087e-01	-1.095e+00	5.816e+00	3.514e+00	4.229e+00	3.633e-03	4.269e-02
ENSMUSG00000008730	2867	310	1.409e-01	-7.571e+00	2.787e+00	1.064e+00	7.493e-01	2.209e-01	5.645e-01
ENSMUSG00000047454	17222	4307	4.801e-01	3.706e+00	3.838e+00	8.545e-01	1.982e-01	5.289e-01	8.130e-01
ENSMUSG00000028478	18999	359	6.282e-01	-7.641e+00	3.594e+00	-1.105e+00	1.011e+00	1.551e-01	5.488e-01
ENSMUSG00000074305	10735	634	1.404e-01	1.073e+00	4.608e+00	1.326e+00	-1.171e+00	1.000e+00	1.000e+00
ENSMUSG00000040848	2370	1263	1.141e-01	6.533e+00	7.004e-01	-1.993e+00	2.626e+00	2.192e-02	2.521e-01
ENSMUSG00000024483	7418	4775	1.386e-01	1.264e+00	5.943e+00	-7.660e-01	3.702e+00	6.507e-03	9.977e-02
ENSMUSG00000057147	2654	1455	1.164e-01	4.898e+00	4.120e+00	1.044e+00	1.334e+00	1.024e-01	5.488e-01
ENSMUSG00000024663	5558	395	1.599e-01	-8.054e+00	2.695e+00	1.697e+00	1.729e+00	6.294e-02	4.825e-01
ENSMUSG00000031511	1407	106	8.016e-02	-7.548e+00	2.088e+00	1.122e+00	1.921e-01	5.353e-01	9.120e-01
ENSMUSG00000030733	2777	181	1.830e-01	-7.575e+00	3.259e+00	1.375e+00	1.144e+00	1.304e-01	5.488e-01
ENSMUSG00000066363	6676	292	1.907e-01	-9.000e+00	3.550e+00	3.185e+00	9.332e-01	1.719e-01	5.648e-01
ENSMUSG00000022667	545	94	2.808e-02	-2.237e+00	2.913e+00	-2.146e+00	-3.806e-02	1.000e+00	1.000e+00
ENSMUSG00000041642	1119	316	8.062e-02	5.372e+00	1.163e+00	-1.723e+00	1.138e+00	1.315e-01	5.488e-01
ENSMUSG00000040537	2024	138	2.378e-01	-5.998e+00	1.975e+00	-2.091e+00	1.075e+00	1.425e-01	5.488e-01
ENSMUSG00000028064	1519	712	6.703e-02	5.249e+00	1.489e+00	4.527e-01	-4.041e-02	1.000e+00	1.000e+00
ENSMUSG00000038914	7865	271	1.191e-01	-8.304e+00	3.879e+00	1.465e+00	5.487e-01	2.948e-01	6.165e-01
ENSMUSG00000020160.AS2	2795	1271	8.922e-02	5.937e+00	2.813e+00	1.439e-01	-5.634e-01	1.000e+00	1.000e+00
ENSMUSG00000036099	2239	182	9.103e-02	-7.098e+00	4.552e+00	-1.882e-01	-7.914e-01	1.000e+00	1.000e+00
ENSMUSG00000023999	777	91	4.574e-02	-5.558e+00	3.888e+00	-4.524e-01	9.689e-02	6.598e-01	1.000e+00
ENSMUSG00000020173.AS2	5097	1145	1.445e-01	1.619e+00	5.152e+00	-2.736e-01	-8.252e-02	1.000e+00	1.000e+00
ENSMUSG00000029823	1462	388	2.319e-01	5.048e-01	4.836e+00	2.827e-01	2.924e-01	4.445e-01	7.864e-01
ENSMUSG00000040280.AS2	457	88	2.219e-02	-5.906e+00	6.667e-01	9.214e-01	4.803e-01	3.271e-01	6.269e-01
ENSMUSG00000018008.AS2	759	212	6.975e-02	9.436e-01	3.130e+00	-3.714e+00	2.326e+00	3.102e-02	2.854e-01
ENSMUSG00000038080.AS2	448	183	6.748e-02	-6.016e-03	5.726e+00	-2.083e+00	4.941e-01	3.202e-01	6.269e-01
ENSMUSG00000021139	4208	159	3.904e-01	-7.495e+00	2.174e+00	-1.222e+00	5.778e-01	2.824e-01	6.165e-01
ENSMUSG00000000340	3045	657	1.033e-01	2.989e+00	2.817e+00	1.637e+00	7.532e-01	2.197e-01	6.095e-01
ENSMUSG00000039599.AS2	3106	1076	7.745e-02	1.031e+00	5.784e+00	5.376e-01	6.696e-01	2.472e-01	6.165e-01
ENSMUSG00000097626	3273	174	5.027e-02	-6.644e+00	4.902e+00	2.330e+00	8.107e-01	2.029e-01	6.095e-01
ENSMUSG00000040722	9153	945	4.538e-01	-6.589e+00	2.937e+00	-5.376e-01	-7.520e-02	1.000e+00	1.000e+00
ENSMUSG00000033653.AS2	3413	1385	1.771e-01	4.154e+00	1.558e+00	1.868e-02	-1.384e-01	1.000e+00	1.000e+00
ENSMUSG00000032059	1560	302	1.087e-01	-8.367e+00	3.398e+00	-1.612e-01	2.747e-03	9.409e-01	1.000e+00
ENSMUSG00000037722	2250	98	1.191e-01	-8.553e+00	2.028e+00	2.460e-01	3.662e-03	9.318e-01	1.000e+00
ENSMUSG00000022892	67794	1928	7.957e-01	-7.699e+00	3.413e+00	2.492e+00	3.908e+01	9.539e-19	4.388e-17
ENSMUSG00000040940	948	341	1.232e-01	3.295e+00	4.900e-01	-5.254e-01	2.478e-02	8.238e-01	1.000e+00
ENSMUSG00000022708.AS2	8298	2503	3.089e-01	3.566e-03	4.586e+00	7.383e-01	6.436e-01	2.566e-01	6.165e-01
ENSMUSG00000039852	1881	673	1.223e-01	3.182e+00	2.252e+00	-2.873e-01	2.515e-02	8.226e-01	1.000e+00
ENSMUSG00000025212	3822	1424	1.744e-01	4.622e+00	2.852e-01	2.248e-02	-1.245e-01	1.000e+00	1.000e+00
ENSMUSG00000029687.AS4	1962	239	5.163e-02	-5.638e+00	5.039e+00	2.848e-01	1.086e-01	6.411e-01	1.000e+00
ENSMUSG00000075324	21312	70	2.351e-01	-3.846e+00	5.284e+00	-1.689e+00	3.710e-01	3.890e-01	7.158e-01
ENSMUSG00000024219.AS2	579	56	4.257e-02	3.067e-01	4.730e+00	-9.078e-01	4.588e-02	7.619e-01	1.000e+00
ENSMUSG00000027575.AS2	3950	1547	2.242e-01	5.159e+00	2.328e+00	-1.993e-01	1.031e+00	1.511e-01	5.488e-01
ENSMUSG00000029125.AS2	7874	2321	2.052e-01	6.034e+00	2.334e+00	7.557e-01	-4.150e-02	1.000e+00	1.000e+00
ENSMUSG00000025287	1891	248	1.060e-01	-5.507e+00	2.372e+00	3.889e-02	-3.705e-01	1.000e+00	1.000e+00
ENSMUSG00000024493.AS2	2872	558	1.490e-01	-7.820e+00	3.380e+00	-1.034e+00	5.884e-01	2.780e-01	6.165e-01
ENSMUSG00000014426	923	265	1.037e-01	2.348e+00	3.160e+00	-3.059e+00	6.724e+00	2.453e-04	5.642e-03
ENSMUSG00000021076	14309	5730	3.628e-01	6.382e+00	1.489e+00	-4.567e-01	7.354e-01	2.252e-01	6.095e-01
ENSMUSG00000032370	6527	656	1.173e-01	6.114e-01	4.658e+00	1.860e-01	1.035e-01	6.491e-01	1.000e+00
ENSMUSG00000045031	1638	252	2.536e-02	-9.874e-01	5.149e+00	3.557e+00	1.328e+00	1.032e-01	5.488e-01
ENSMUSG00000028672	11618	2049	4.022e-01	-8.333e+00	4.173e+00	1.006e+00	-6.411e-01	1.000e+00	1.000e+00
ENSMUSG00000026587	1304	111	6.024e-02	-4.859e+00	3.743e-01	-5.611e-03	-4.608e-02	1.000e+00	1.000e+00
ENSMUSG00000005949	1053	236	9.194e-02	-7.805e+00	3.126e+00	-3.514e-01	-6.128e-02	1.000e+00	1.000e+00
ENSMUSG00000028397	1887	187	6.748e-02	-7.313e+00	2.949e+00	-9.256e-01	-1.110e-01	1.000e+00	1.000e+00
ENSMUSG00000029554	8093	2250	2.337e-01	4.308e+00	3.413e-01	6.131e-01	2.012e-01	5.259e-01	7.803e-01
ENSMUSG00000031729	8092	2750	3.809e-01	-5.199e+00	4.918e+00	6.966e-01	-2.812e-01	1.000e+00	1.000e+00
ENSMUSG00000001039	5768	2567	1.399e-01	6.560e+00	3.137e+00	-2.086e+00	2.224e+00	3.494e-02	2.038e-01
ENSMUSG00000060450	3710	425	2.432e-01	-8.517e+00	4.500e+00	8.800e-01	-5.435e-01	1.000e+00	1.000e+00
ENSMUSG00000020758.AS2	11624	2001	2.840e-01	-3.215e+00	4.527e+00	-9.516e-02	5.288e-01	3.038e-01	5.655e-01
ENSMUSG00000014959	4324	597	3.714e-01	-8.293e+00	3.331e+00	9.656e-01	1.942e+00	4.874e-02	2.038e-01
ENSMUSG00000047045.AS2	240	93	2.763e-02	3.971e+00	1.093e+00	3.603e+00	1.985e+00	4.629e-02	2.038e-01
ENSMUSG00000025086	1553	567	7.428e-02	3.532e+00	9.224e-01	1.010e+00	5.868e-01	2.787e-01	5.655e-01
ENSMUSG00000044627.AS2	35410	16909	6.553e-01	5.947e+00	1.266e+00	-6.528e-01	1.170e+00	1.261e-01	3.253e-01
ENSMUSG00000029561	7267	598	1.268e-01	-5.242e+00	2.334e+00	-1.148e+00	2.100e-02	8.376e-01	1.000e+00
ENSMUSG00000028693.AS2	8100	4845	2.174e-01	-2.836e+00	6.266e+00	-1.737e+00	1.966e+00	4.740e-02	2.038e-01
ENSMUSG00000033526	2130	960	1.214e-01	5.798e+00	2.607e+00	-9.141e-01	-1.102e-01	1.000e+00	1.000e+00
ENSMUSG00000027281.AS3	293	176	3.125e-02	4.081e+00	1.240e+00	-1.398e+00	2.112e-01	5.158e-01	7.803e-01
ENSMUSG00000092607.AS2	12044	6619	2.953e-01	9.000e+00	2.715e+00	-8.300e-01	2.171e+00	3.719e-02	2.038e-01
ENSMUSG00000030309.AS2	1366	1049	3.170e-02	6.452e+00	4.469e+00	-3.638e+00	2.474e+00	2.613e-02	2.038e-01
ENSMUSG00000022749	8350	5645	1.762e-01	-6.385e+00	6.200e+00	-3.588e-01	1.274e+00	1.104e-01	3.253e-01
ENSMUSG00000018449	9716	5443	2.228e-01	6.925e+00	3.498e+00	-5.649e-01	2.163e-01	5.107e-01	7.803e-01
ENSMUSG00000006589	4739	121	2.233e-01	-7.749e+00	3.064e+00	-5.885e-01	2.137e-01	5.132e-01	7.803e-01
ENSMUSG00000031511.AS2	998	329	9.918e-02	-8.637e-01	5.631e+00	-2.128e+00	1.163e+00	1.273e-01	3.253e-01
ENSMUSG00000061981.AS2	2159	572	1.590e-01	-3.654e+00	4.462e+00	-9.888e-01	1.184e+00	1.238e-01	3.253e-01
ENSMUSG00000003423	1346	124	1.621e-01	-6.756e+00	2.519e+00	2.825e-01	-1.797e-01	1.000e+00	1.000e+00
ENSMUSG00000056069	5629	2691	8.605e-02	6.777e+00	1.513e+00	-7.422e-02	1.238e-01	6.188e-01	8.895e-01
ENSMUSG00000007207	227	90	2.400e-02	5.964e+00	2.801e+00	-3.215e+00	5.210e-01	3.073e-01	5.655e-01
ENSMUSG00000070003	2623	364	2.391e-01	-4.831e+00	1.911e+00	-6.194e-01	6.030e-01	2.721e-01	5.655e-01
ENSMUSG00000042675	18913	1524	6.866e-01	-4.139e+00	2.442e+00	9.231e-02	2.720e-01	4.608e-01	7.803e-01
