GeneID	n_counts	n_counts_uniq	cdr	intercept	sigma	time_ceoff	time_ELBO_gain	time_pval	time_FDR
Mageb18	1020	1020	2.283e-03	-3.738e+00	3.549e-01	-5.929e-03	-7.685e-01	1.000e+00	1.000e+00
Cul2	1180	1180	2.688e-01	2.496e+00	9.195e-01	-1.194e-03	8.476e-01	1.929e-01	5.841e-01
Paxip1	711	711	1.425e-01	1.877e+00	1.639e+00	1.043e-03	6.332e-01	2.605e-01	6.706e-01
Trmt1l	467	467	9.654e-02	1.809e+00	1.657e+00	-1.207e-02	3.146e+00	1.213e-02	1.367e-01
Tnni3k	405	405	1.305e-03	-4.234e+00	4.838e-01	3.698e-03	-4.304e-01	1.000e+00	1.000e+00
Caly	3830	3830	6.363e-01	3.780e+00	4.392e-01	7.512e-03	1.140e+00	1.311e-01	4.766e-01
Tmed9	1175	1175	2.867e-01	3.682e+00	4.518e-01	-6.697e-03	6.649e-01	2.488e-01	6.706e-01
Fam49b	3852	3852	6.158e-01	2.647e+00	6.711e-01	-3.088e-04	-3.976e-01	1.000e+00	1.000e+00
Smad2	976	976	2.110e-01	1.737e+00	9.813e-01	6.459e-03	8.109e-01	2.028e-01	5.975e-01
Mgst3	2115	2115	4.472e-01	3.376e+00	4.479e-01	5.896e-03	8.130e-02	6.868e-01	1.000e+00
Commd8	981	981	2.332e-01	3.374e+00	6.840e-01	-4.188e-03	4.041e-02	7.762e-01	1.000e+00
Pxk	583	583	1.119e-01	1.017e+00	1.039e+00	-5.492e-03	1.800e-01	5.485e-01	1.000e+00
Mnat1	1017	1017	8.284e-02	-1.047e+00	1.151e+00	-3.439e-03	7.806e-01	2.115e-01	6.120e-01
Dpp9	404	404	1.024e-01	2.398e+00	7.013e-01	-7.453e-03	-1.715e+00	1.000e+00	1.000e+00
Trmt112	360	360	1.021e-01	3.873e+00	3.638e-01	-7.420e-03	-3.431e+01	1.000e+00	1.000e+00
Ablim1	4130	4130	5.440e-01	1.755e+00	8.248e-01	-1.804e-03	6.033e-01	2.720e-01	6.790e-01
Timm10	1065	1065	2.665e-01	4.286e+00	3.351e-01	3.068e-04	-1.302e+00	1.000e+00	1.000e+00
Med1	1257	1257	2.684e-01	2.640e+00	1.277e+00	8.057e-04	2.740e-01	4.592e-01	9.296e-01
Tyro3	650	650	1.533e-01	2.662e+00	6.073e-01	5.095e-03	-2.132e-01	1.000e+00	1.000e+00
Snhg5	2918	2918	5.179e-01	4.587e+00	3.037e-01	1.095e-03	-1.445e+00	1.000e+00	1.000e+00
Acer3	466	466	5.219e-02	-5.578e-01	1.809e+00	-2.577e-03	7.013e-01	2.363e-01	6.596e-01
Cebpz	868	868	1.973e-01	2.570e+00	8.486e-01	-3.448e-03	1.210e-01	6.228e-01	1.000e+00
Rsl1d1	2907	2907	5.329e-01	4.097e+00	4.480e-01	-7.218e-03	1.584e+00	7.513e-02	3.613e-01
Cpsf3	722	722	1.807e-01	2.455e+00	6.687e-01	-7.405e-04	-1.535e-01	1.000e+00	1.000e+00
Psmd6	1866	1866	4.031e-01	3.999e+00	3.588e-01	1.247e-03	-4.537e-01	1.000e+00	1.000e+00
Ddx39	577	577	1.549e-01	3.831e+00	4.010e-01	-6.278e-03	-1.149e+00	1.000e+00	1.000e+00
Prune2	558	558	1.011e-02	-3.200e+00	1.071e+00	2.292e-03	-7.728e-01	1.000e+00	1.000e+00
Insig1	7397	7397	8.033e-01	4.503e+00	2.940e-01	1.019e-02	2.033e+00	4.376e-02	2.753e-01
Megf11	2309	2309	3.960e-01	1.177e+00	8.166e-01	1.263e-03	6.606e-01	2.504e-01	6.706e-01
Gabra5	2477	2477	4.485e-01	3.733e+00	4.234e-01	7.655e-03	8.789e-01	1.849e-01	5.689e-01
Iqsec1	1383	1383	1.774e-01	-5.617e-02	8.155e-01	-1.887e-03	9.154e-01	1.760e-01	5.639e-01
Rab35	1890	1890	4.194e-01	3.686e+00	4.083e-01	5.238e-03	2.153e-01	5.117e-01	1.000e+00
Slc25a37	452	452	1.076e-01	2.222e+00	8.086e-01	8.652e-03	1.246e+00	1.144e-01	4.495e-01
Dpm3	394	394	1.031e-01	2.895e+00	7.711e-01	-1.085e-03	-6.154e-01	1.000e+00	1.000e+00
Gpn1	794	794	1.928e-01	2.786e+00	5.792e-01	4.404e-03	4.768e-02	7.575e-01	1.000e+00
Ago2	1534	1534	3.196e-01	1.873e+00	5.675e-01	5.801e-03	2.370e+00	2.948e-02	2.191e-01
Coq10b	804	804	1.859e-01	1.932e+00	6.368e-01	1.895e-02	1.005e+01	7.360e-06	4.011e-04
Ppa1	2244	2244	4.569e-01	3.163e+00	5.016e-01	8.793e-04	-4.056e-01	1.000e+00	1.000e+00
Rock1	889	889	1.618e-01	1.196e+00	1.194e+00	-3.078e-03	-7.391e-01	1.000e+00	1.000e+00
Ddah2	1818	1818	4.051e-01	4.418e+00	3.113e-01	1.728e-03	-1.566e+00	1.000e+00	1.000e+00
Dis3l2	958	958	9.883e-02	-6.899e-01	1.167e+00	-9.758e-04	-1.141e+00	1.000e+00	1.000e+00
Sept11	4283	4283	6.422e-01	2.562e+00	6.894e-01	-3.815e-03	1.850e+00	5.441e-02	3.009e-01
Adprh	2113	2113	4.478e-01	4.459e+00	3.539e-01	-6.119e-03	7.837e-02	6.922e-01	1.000e+00
Atraid	871	871	2.218e-01	2.957e+00	4.947e-01	1.353e-02	2.402e+00	2.840e-02	2.159e-01
Mrps5	1049	1049	2.502e-01	3.322e+00	4.714e-01	-6.677e-03	5.459e-01	2.961e-01	7.279e-01
Aamdc	511	511	1.102e-01	1.452e+00	1.304e+00	2.414e-03	9.528e-02	6.625e-01	1.000e+00
Ptprj	844	844	1.357e-01	6.094e-01	1.172e+00	-7.091e-03	3.336e+00	9.793e-03	1.186e-01
Csmd3	3012	3012	7.436e-02	-2.773e+00	1.127e+00	1.955e-03	8.860e-01	1.831e-01	5.689e-01
Abhd17b	1396	1396	2.962e-01	3.289e+00	7.190e-01	-6.783e-03	1.100e+00	1.380e-01	4.905e-01
Eif2ak4	396	396	4.860e-02	-1.799e-01	1.296e+00	-9.073e-03	1.916e+00	5.030e-02	2.937e-01
Fam13c	359	359	8.806e-03	-2.421e+00	8.113e-01	-5.880e-03	8.371e-01	1.957e-01	5.871e-01
Ctdspl	345	345	2.870e-02	-9.972e-01	1.614e+00	-1.058e-02	2.117e+00	3.960e-02	2.698e-01
Tiam2	2543	2543	2.042e-01	-5.121e-01	9.505e-01	-1.182e-02	2.077e+01	1.152e-10	1.883e-08
Hmgn2	1323	1323	3.144e-01	4.176e+00	3.249e-01	-1.300e-03	-1.218e+00	1.000e+00	1.000e+00
Gsk3b	6256	6256	7.789e-01	2.867e+00	5.729e-01	-1.247e-03	-1.298e-01	1.000e+00	1.000e+00
Mpnd	1240	1240	2.988e-01	2.907e+00	4.185e-01	1.297e-02	2.893e+00	1.615e-02	1.650e-01
Tmem68	1180	1180	2.661e-01	2.691e+00	7.106e-01	-1.482e-04	3.006e-01	4.381e-01	9.068e-01
Pgd	918	918	2.234e-01	3.158e+00	5.003e-01	5.302e-03	-4.741e-01	1.000e+00	1.000e+00
Pak7	1561	1561	1.918e-01	-3.458e-02	1.287e+00	-2.473e-03	1.789e+00	5.858e-02	3.041e-01
Impad1	1980	1980	4.080e-01	3.890e+00	3.763e-01	-3.501e-03	-2.992e-01	1.000e+00	1.000e+00
Kif13b	494	494	4.240e-03	-3.165e+00	4.861e-01	-2.135e-03	-6.567e-02	1.000e+00	1.000e+00
Twistnb	365	365	9.198e-02	2.863e+00	1.223e+00	-7.021e-03	1.154e-01	6.309e-01	1.000e+00
Impact	2118	2118	4.227e-01	2.595e+00	6.102e-01	9.908e-03	5.383e+00	1.034e-03	1.691e-02
Kctd13	1181	1181	2.945e-01	3.546e+00	5.968e-01	-7.842e-03	1.820e+00	5.641e-02	3.009e-01
Rps6kl1	733	733	1.523e-01	1.337e+00	1.182e+00	1.012e-02	2.538e+00	2.426e-02	1.983e-01
Ctdspl2	524	524	9.263e-02	7.714e-01	1.538e+00	2.127e-04	-7.040e-02	1.000e+00	1.000e+00
Tle2	367	367	8.806e-02	1.840e+00	1.270e+00	2.684e-03	-3.075e-02	1.000e+00	1.000e+00
Zc3hc1	1696	1696	3.630e-01	3.651e+00	4.077e-01	-4.934e-03	1.825e-01	5.457e-01	1.000e+00
Cdc26	403	403	9.328e-02	2.109e+00	8.384e-01	-1.543e-02	8.040e+00	6.073e-05	2.206e-03
Pmpca	481	481	1.220e-01	2.742e+00	7.600e-01	-5.651e-03	6.356e-01	2.595e-01	6.706e-01
Snhg14	1569	1569	2.492e-01	8.331e-01	1.202e+00	-3.826e-03	3.356e+00	9.576e-03	1.186e-01
Acox3	364	364	8.187e-02	2.180e+00	1.289e+00	-1.329e-02	2.794e+00	1.808e-02	1.689e-01
Gcsh	661	661	1.628e-01	3.917e+00	4.115e-01	-9.234e-03	-1.004e+00	1.000e+00	1.000e+00
Lonrf2	2645	2645	5.075e-01	3.258e+00	7.945e-01	-2.142e-03	4.124e-01	3.638e-01	8.037e-01
Pank3	1124	1124	2.655e-01	3.558e+00	4.937e-01	-5.447e-03	2.221e-01	5.051e-01	1.000e+00
Btf3	2384	2384	5.088e-01	3.887e+00	3.654e-01	2.358e-03	-2.379e+01	1.000e+00	1.000e+00
Hnrnph3	3450	3450	5.691e-01	3.407e+00	1.065e+00	1.762e-03	1.426e-01	5.933e-01	1.000e+00
Chchd3	1360	1360	1.657e-01	-1.426e-01	1.273e+00	-2.837e-03	3.925e-01	3.756e-01	8.244e-01
Kmt5a	1175	1175	2.639e-01	3.042e+00	1.519e+00	-6.094e-03	7.457e-01	2.220e-01	6.313e-01
Stk40	1701	1701	3.265e-01	2.416e+00	6.772e-01	1.072e-02	7.185e+00	1.501e-04	4.308e-03
Apmap	865	865	1.983e-01	2.847e+00	8.151e-01	-1.934e-03	-1.317e-01	1.000e+00	1.000e+00
Kat2a	867	867	2.293e-01	3.703e+00	3.533e-01	5.876e-03	-6.033e-01	1.000e+00	1.000e+00
Stx8	803	803	1.021e-01	1.686e-02	1.721e+00	-8.346e-03	3.007e+00	1.419e-02	1.517e-01
Sertad2	677	677	1.089e-01	3.024e-01	1.434e+00	3.792e-03	1.256e+00	1.130e-01	4.495e-01
Eml6	479	479	6.849e-03	-2.841e+00	6.997e-01	-6.789e-03	5.025e-01	3.161e-01	7.524e-01
Vgf	5381	5381	6.363e-01	4.384e+00	3.037e-01	1.303e-02	7.693e-01	2.148e-01	6.162e-01
Lgr4	543	543	7.893e-02	1.117e-01	1.692e+00	-1.423e-04	-6.249e-01	1.000e+00	1.000e+00
Ttc33	751	751	1.804e-01	2.716e+00	5.483e-01	4.737e-03	-1.264e-01	1.000e+00	1.000e+00
Hccs	523	523	1.243e-01	3.440e+00	4.754e-01	-1.832e-03	-3.673e-01	1.000e+00	1.000e+00
Arfrp1	1064	1064	2.678e-01	3.529e+00	3.746e-01	4.675e-03	-1.658e-01	1.000e+00	1.000e+00
Hdac7	877	877	1.980e-01	1.992e+00	8.896e-01	-2.275e-03	1.542e-01	5.787e-01	1.000e+00
Vma21	628	628	1.618e-01	3.822e+00	3.584e-01	-5.867e-04	-1.142e+00	1.000e+00	1.000e+00
Napa	3685	3685	6.425e-01	3.732e+00	4.125e-01	3.196e-03	-5.201e-01	1.000e+00	1.000e+00
Srsf5	5847	5847	7.717e-01	3.107e+00	5.640e-01	1.170e-02	1.066e+01	3.895e-06	4.011e-04
Cdh20	497	497	2.968e-02	-1.560e+00	1.340e+00	-5.542e-03	1.131e+00	1.326e-01	4.766e-01
Slc28a1	1315	1315	2.283e-03	-4.038e+00	3.197e-01	-1.844e-03	-1.136e+00	1.000e+00	1.000e+00
Sema3a	1287	1287	1.898e-01	9.152e-01	1.264e+00	-2.678e-03	-1.474e+00	1.000e+00	1.000e+00
Actn4	755	755	1.660e-01	2.347e+00	1.106e+00	-9.609e-03	2.315e+00	3.140e-02	2.282e-01
Fam214b	908	908	2.149e-01	3.280e+00	5.488e-01	-1.277e-03	-1.659e-01	1.000e+00	1.000e+00
Abca3	392	392	6.882e-02	-1.862e-01	1.225e+00	2.136e-02	7.862e+00	7.326e-05	2.396e-03
Zbtb44	563	563	1.373e-01	2.516e+00	6.454e-01	-5.978e-03	-3.316e-01	1.000e+00	1.000e+00
Ints3	1239	1239	2.759e-01	2.688e+00	7.283e-01	-1.391e-03	-4.422e+00	1.000e+00	1.000e+00
Mkx	433	433	5.055e-02	-3.340e-01	1.340e+00	2.730e-03	3.279e-01	4.181e-01	8.827e-01
Gm10754	415	415	6.523e-04	-4.044e+00	4.927e-01	-1.307e-02	-8.878e-01	1.000e+00	1.000e+00
Cdkn1a	527	527	1.132e-01	2.861e+00	7.099e-01	4.334e-03	-6.933e-02	1.000e+00	1.000e+00
Nufip1	501	501	1.177e-01	2.393e+00	9.832e-01	8.930e-05	-4.158e-01	1.000e+00	1.000e+00
Chsy3	720	720	1.957e-03	-3.689e+00	4.107e-01	-9.920e-03	-1.642e-01	1.000e+00	1.000e+00
Pced1a	434	434	8.154e-02	1.285e+00	1.792e+00	-7.113e-03	6.857e-01	2.416e-01	6.638e-01
Shroom3	505	505	1.631e-02	-2.390e+00	1.127e+00	-2.169e-03	-2.159e-01	1.000e+00	1.000e+00
Zswim8	1109	1109	2.723e-01	3.426e+00	4.862e-01	-1.762e-03	-5.902e-02	1.000e+00	1.000e+00
Scd1	1070	1070	2.459e-01	3.095e+00	4.457e-01	9.590e-03	5.110e-01	3.121e-01	7.503e-01
Vstm2l	1277	1277	2.750e-01	3.340e+00	1.165e+00	-8.786e-04	-5.258e-01	1.000e+00	1.000e+00
Tlk1	849	849	1.057e-01	3.084e-01	1.564e+00	-1.468e-02	9.145e+00	1.897e-05	7.755e-04
Kcnk10	833	833	7.404e-02	-1.054e+00	1.692e+00	-1.816e-04	-1.346e+00	1.000e+00	1.000e+00
Elp3	1785	1785	3.852e-01	2.749e+00	5.782e-01	8.848e-04	-4.514e+00	1.000e+00	1.000e+00
Trp53bp2	779	779	1.768e-01	1.994e+00	7.604e-01	7.671e-03	1.259e+00	1.126e-01	4.495e-01
Zfp407	1408	1408	2.935e-02	-2.536e+00	8.779e-01	-6.714e-03	3.594e+00	7.337e-03	9.596e-02
Lipg	676	676	1.093e-01	3.246e+00	1.536e+00	-5.667e-03	5.275e-01	3.044e-01	7.372e-01
Cox19	1088	1088	2.590e-01	2.740e+00	6.639e-01	1.506e-03	-8.418e-01	1.000e+00	1.000e+00
Rnf126	1187	1187	2.795e-01	2.481e+00	8.598e-01	2.724e-03	-1.050e-02	1.000e+00	1.000e+00
Gm26745	1283	1283	2.283e-03	-3.868e+00	3.218e-01	-4.310e-03	-1.144e+00	1.000e+00	1.000e+00
Prpsap1	1088	1088	2.312e-01	2.596e+00	1.705e+00	-3.492e-03	9.915e-01	1.591e-01	5.308e-01
Mboat7	1123	1123	2.502e-01	2.581e+00	1.375e+00	-6.262e-04	7.903e-01	2.087e-01	6.093e-01
Sgcb	1078	1078	2.462e-01	3.777e+00	4.096e-01	-3.834e-03	-1.198e-01	1.000e+00	1.000e+00
Knstrn	763	763	1.044e-02	-3.097e+00	5.774e-01	1.059e-03	-1.983e-01	1.000e+00	1.000e+00
Kat6b	1624	1624	2.772e-01	1.512e+00	1.082e+00	-8.431e-03	6.574e+00	2.880e-04	6.726e-03
Dgkb	1561	1561	5.219e-03	-3.836e+00	4.432e-01	-5.724e-03	3.714e-01	3.888e-01	8.476e-01
Otud5	1013	1013	2.387e-01	2.469e+00	7.520e-01	5.384e-03	1.052e+00	1.469e-01	5.162e-01
Ttc9	979	979	2.195e-01	2.386e+00	1.141e+00	-1.235e-03	3.449e-01	4.062e-01	8.739e-01
Rap1a	1170	1170	2.570e-01	2.402e+00	6.810e-01	-7.549e-03	2.556e+00	2.376e-02	1.983e-01
Angel1	1578	1578	1.859e-02	-2.776e+00	4.841e-01	-1.158e-02	3.874e+00	5.377e-03	7.327e-02
Epb41	1905	1905	3.346e-01	1.183e+00	8.969e-01	2.440e-03	5.372e-01	2.999e-01	7.319e-01
Atp8a2	1140	1140	4.175e-02	-2.259e+00	1.064e+00	-3.507e-04	-3.002e-01	1.000e+00	1.000e+00
Ttc7b	1126	1126	1.621e-01	2.658e-01	1.406e+00	4.948e-04	4.995e-01	3.175e-01	7.524e-01
Nfkb1	472	472	4.795e-02	-3.964e-01	2.139e+00	-7.564e-03	2.422e+00	2.774e-02	2.159e-01
Gosr1	536	536	1.236e-01	2.128e+00	8.528e-01	-2.241e-03	4.227e-01	3.578e-01	8.014e-01
Prmt1	6566	6566	8.340e-01	3.850e+00	4.190e-01	6.646e-03	1.598e+00	7.379e-02	3.602e-01
Timm8a1	469	469	1.155e-01	2.796e+00	5.747e-01	3.071e-03	2.277e-02	8.310e-01	1.000e+00
Npepps	3845	3845	5.998e-01	2.432e+00	8.524e-01	3.670e-03	1.523e+00	8.089e-02	3.834e-01
Polr3h	672	672	1.654e-01	2.274e+00	1.147e+00	6.797e-03	1.371e+00	9.776e-02	4.320e-01
Trim8	953	953	2.381e-01	3.250e+00	4.610e-01	-5.172e-03	4.361e-01	3.503e-01	8.011e-01
Dpy19l4	362	362	7.012e-02	1.008e+00	1.283e+00	-2.794e-03	-4.677e-02	1.000e+00	1.000e+00
Asic2	2802	2802	1.112e-01	-1.976e+00	9.897e-01	-2.369e-03	4.194e-01	3.597e-01	8.014e-01
Stk3	733	733	6.164e-02	-1.157e+00	1.426e+00	-1.609e-03	4.652e-01	3.348e-01	7.764e-01
Arl6ip6	349	349	4.892e-02	5.477e-01	1.101e+00	-1.935e-02	9.403e+00	1.447e-05	6.761e-04
Specc1l	747	747	1.422e-01	1.271e+00	1.381e+00	-4.730e-04	-3.688e-01	1.000e+00	1.000e+00
Nisch	4814	4814	7.339e-01	3.816e+00	7.826e-01	3.720e-03	-2.670e-01	1.000e+00	1.000e+00
Gli2	326	326	4.240e-03	-3.043e+00	4.743e-01	1.065e-03	-5.624e-01	1.000e+00	1.000e+00
Dpp6	2501	2501	2.459e-01	-5.172e-01	1.065e+00	2.214e-04	-1.348e+00	1.000e+00	1.000e+00
Egln2	1650	1650	3.682e-01	3.413e+00	4.464e-01	3.296e-03	-1.849e-01	1.000e+00	1.000e+00
Pcdh10	810	810	1.644e-01	2.217e+00	1.104e+00	-1.181e-04	2.760e-01	4.575e-01	9.296e-01
Slc38a2	2750	2750	5.049e-01	2.507e+00	1.017e+00	5.249e-03	2.859e+00	1.680e-02	1.665e-01
Sec22c	706	706	1.771e-01	2.830e+00	7.053e-01	-5.822e-04	2.087e-01	5.183e-01	1.000e+00
Cuedc2	2795	2795	5.587e-01	3.854e+00	3.606e-01	1.031e-02	2.810e+00	1.775e-02	1.689e-01
Dip2a	939	939	2.087e-01	1.735e+00	7.107e-01	6.291e-03	1.011e+00	1.550e-01	5.281e-01
Sec24d	663	663	1.226e-01	1.546e+00	1.574e+00	-5.886e-03	1.631e+00	7.094e-02	3.515e-01
Actl6b	3032	3032	5.652e-01	2.603e+00	8.503e-01	1.273e-02	1.012e+01	6.825e-06	4.011e-04
Spdya	487	487	1.177e-01	3.653e+00	4.239e-01	2.406e-03	-1.280e+00	1.000e+00	1.000e+00
Ap1g1	1260	1260	2.603e-01	1.662e+00	9.439e-01	-3.632e-04	1.300e+00	1.069e-01	4.372e-01
Rufy2	991	991	2.322e-01	2.960e+00	1.055e+00	-2.428e-03	4.680e-01	3.333e-01	7.764e-01
Dst	3542	3542	5.059e-01	1.291e+00	8.011e-01	-1.151e-03	6.532e-01	2.530e-01	6.706e-01
Necab1	3352	3352	4.579e-01	2.061e+00	1.121e+00	-3.400e-03	9.197e-01	1.750e-01	5.639e-01
Atp5d	5681	5681	7.655e-01	4.164e+00	5.311e-01	-1.825e-03	-3.078e-01	1.000e+00	1.000e+00
Apba1	3400	3400	5.277e-01	1.517e+00	8.869e-01	-1.180e-04	-4.000e-01	1.000e+00	1.000e+00
Ercc6	524	524	1.096e-01	2.285e+00	1.576e+00	-1.366e-02	2.697e+00	2.021e-02	1.786e-01
Sec11c	1815	1815	3.956e-01	3.741e+00	3.763e-01	2.947e-03	-3.833e-01	1.000e+00	1.000e+00
Olfm2	2756	2756	5.020e-01	2.481e+00	1.105e+00	-3.729e-03	9.489e-01	1.683e-01	5.505e-01
Anapc13	872	872	2.221e-01	3.972e+00	3.645e-01	-3.571e-03	-3.476e-01	1.000e+00	1.000e+00
Ctr9	1493	1493	3.304e-01	3.270e+00	6.283e-01	-1.904e-03	3.153e-01	4.272e-01	8.897e-01
Ypel5	1617	1617	3.584e-01	3.713e+00	3.969e-01	-5.141e-04	-5.789e-01	1.000e+00	1.000e+00
Cep83	629	629	9.589e-02	5.502e-01	1.877e+00	-3.294e-03	-4.743e-01	1.000e+00	1.000e+00
Ubxn2b	483	483	1.171e-01	2.299e+00	7.020e-01	-3.191e-03	1.182e-01	6.268e-01	1.000e+00
Prkcg	535	535	7.763e-02	-3.392e-01	1.008e+00	8.980e-03	4.229e+00	3.632e-03	5.244e-02
Clstn3	2027	2027	3.845e-01	2.510e+00	9.703e-01	-2.430e-03	8.740e-01	1.861e-01	5.689e-01
B4gat1	765	765	1.957e-01	4.101e+00	3.705e-01	-1.717e-03	-9.915e-01	1.000e+00	1.000e+00
Vwa8	1144	1144	1.794e-02	-2.806e+00	5.692e-01	-4.387e-03	-2.286e+00	1.000e+00	1.000e+00
Tspan3	4747	4747	7.247e-01	4.221e+00	3.702e-01	1.736e-04	-2.715e+00	1.000e+00	1.000e+00
Tmub1	608	608	1.624e-01	4.046e+00	3.700e-01	8.832e-04	-1.115e+00	1.000e+00	1.000e+00
Afg3l2	847	847	1.830e-01	1.453e+00	7.414e-01	1.703e-03	6.092e-01	2.697e-01	6.784e-01
Naca	5912	5912	7.991e-01	4.420e+00	4.378e-01	1.103e-03	-3.621e-01	1.000e+00	1.000e+00
Zkscan2	685	685	1.601e-01	2.313e+00	9.128e-01	3.119e-03	-2.445e-01	1.000e+00	1.000e+00
Rgs3	331	331	3.425e-02	-1.061e+00	1.512e+00	5.669e-03	1.449e+00	8.868e-02	4.028e-01
Proser1	443	443	1.060e-01	2.281e+00	9.637e-01	-8.702e-03	1.810e+00	5.706e-02	3.009e-01
Hs3st5	743	743	3.098e-02	-2.396e+00	1.514e+00	2.158e-03	-2.097e-01	1.000e+00	1.000e+00
2900079G21Rik	787	787	1.399e-01	8.305e-01	1.450e+00	2.272e-03	1.513e-01	5.822e-01	1.000e+00
Spata7	431	431	9.100e-02	1.415e+00	1.329e+00	1.437e-03	-9.775e-01	1.000e+00	1.000e+00
Ap4m1	473	473	1.236e-01	2.837e+00	8.980e-01	6.812e-03	4.945e-01	3.200e-01	7.528e-01
1810026B05Rik	2654	2654	5.065e-01	4.429e+00	3.089e-01	6.552e-03	-1.268e+00	1.000e+00	1.000e+00
Srrm3	2068	2068	2.798e-01	-2.576e-02	1.184e+00	1.011e-02	1.037e+01	5.247e-06	4.011e-04
Fam98b	2045	2045	4.129e-01	3.196e+00	5.034e-01	2.458e-03	8.386e-02	6.821e-01	1.000e+00
Glo1	1504	1504	1.709e-01	-2.651e-01	8.224e-01	-4.673e-03	2.511e+00	2.504e-02	1.997e-01
Myo9b	1199	1199	2.603e-01	1.917e+00	9.844e-01	-1.629e-03	-4.691e-01	1.000e+00	1.000e+00
Pmm1	2985	2985	5.558e-01	3.573e+00	4.274e-01	-5.458e-04	-1.305e+00	1.000e+00	1.000e+00
Cep85l	606	606	9.295e-02	5.314e-01	1.448e+00	-7.695e-03	2.216e+00	3.529e-02	2.509e-01
Chuk	991	991	2.299e-01	2.313e+00	7.461e-01	5.444e-04	-3.847e-01	1.000e+00	1.000e+00
Snx10	2066	2066	4.061e-01	2.742e+00	8.271e-01	-2.825e-03	3.274e-01	4.184e-01	8.827e-01
Atp5o	4380	4380	7.133e-01	4.328e+00	3.454e-01	3.260e-05	-1.085e+00	1.000e+00	1.000e+00
Etv3	361	361	9.459e-02	2.396e+00	5.768e-01	1.323e-02	1.648e+00	6.941e-02	3.492e-01
Psmg3	586	586	1.595e-01	3.794e+00	3.770e-01	2.762e-03	-1.164e+00	1.000e+00	1.000e+00
1700016D06Rik	653	653	1.631e-03	-3.488e+00	3.643e-01	-9.220e-03	-3.802e-01	1.000e+00	1.000e+00
9430091E24Rik	432	432	5.219e-03	-3.250e+00	5.809e-01	3.250e-03	-7.162e-01	1.000e+00	1.000e+00
Msi2	1438	1438	1.344e-01	-7.865e-01	1.787e+00	2.570e-03	-7.501e-01	1.000e+00	1.000e+00
Clpx	685	685	1.402e-01	1.523e+00	1.377e+00	2.834e-03	3.203e-01	4.235e-01	8.877e-01
Dner	10213	10213	8.715e-01	2.824e+00	6.336e-01	-6.073e-04	8.289e-01	1.979e-01	5.883e-01
Sesn2	1371	1371	2.942e-01	3.265e+00	4.807e-01	2.425e-03	-2.166e-01	1.000e+00	1.000e+00
Zfp692	863	863	1.911e-01	1.797e+00	1.059e+00	2.558e-03	8.282e-02	6.840e-01	1.000e+00
RP23-442M18.4	421	421	2.283e-02	-1.545e+00	6.575e-01	-3.575e-03	-6.149e-02	1.000e+00	1.000e+00
Ehd3	484	484	1.275e-01	2.846e+00	6.302e-01	2.252e-03	-2.395e-01	1.000e+00	1.000e+00
Kcnab2	496	496	8.578e-02	4.233e-01	1.517e+00	2.512e-03	-5.336e-01	1.000e+00	1.000e+00
Gtf3c6	877	877	2.202e-01	3.554e+00	4.983e-01	4.947e-03	-2.779e-01	1.000e+00	1.000e+00
Hlcs	1897	1897	2.838e-02	-3.090e+00	1.020e+00	-3.724e-03	1.334e+00	1.024e-01	4.372e-01
Snap29	675	675	1.631e-01	2.866e+00	1.090e+00	-1.315e-03	-6.796e-01	1.000e+00	1.000e+00
Atp6v1a	4759	4759	6.849e-01	3.659e+00	6.326e-01	-6.231e-03	2.699e+00	2.016e-02	1.786e-01
Rai1	793	793	1.321e-01	7.869e-01	1.077e+00	-7.465e-03	1.869e+00	5.316e-02	2.997e-01
Sept7	3982	3982	6.301e-01	2.979e+00	1.040e+00	-7.167e-03	6.003e+00	5.303e-04	1.156e-02
Wbp2	2775	2775	5.584e-01	4.083e+00	3.496e-01	5.637e-03	-4.526e+00	1.000e+00	1.000e+00
Lamp1	974	974	2.482e-01	3.377e+00	4.186e-01	4.013e-04	-4.735e-01	1.000e+00	1.000e+00
4932438A13Rik	1425	1425	2.511e-01	9.248e-01	8.837e-01	1.474e-03	1.713e+00	6.418e-02	3.279e-01
Pla2g4e	696	696	9.426e-02	-8.908e-02	1.452e+00	1.867e-04	-1.314e+00	1.000e+00	1.000e+00
Galk2	447	447	3.196e-02	-1.029e+00	1.324e+00	-1.462e-02	5.850e+00	6.249e-04	1.202e-02
Rabgef1	1211	1211	1.921e-01	4.663e-01	1.089e+00	1.508e-03	-4.333e-03	1.000e+00	1.000e+00
Vat1	1115	1115	2.733e-01	4.172e+00	3.957e-01	-5.781e-03	4.185e-01	3.603e-01	8.014e-01
Agap1	3137	3137	4.853e-01	1.389e+00	6.649e-01	-3.704e-03	3.188e+00	1.157e-02	1.351e-01
Mllt1	1735	1735	3.911e-01	3.163e+00	4.029e-01	-7.955e-04	-7.010e-01	1.000e+00	1.000e+00
Psma5	1924	1924	4.198e-01	3.382e+00	1.029e+00	-3.181e-04	-7.883e-01	1.000e+00	1.000e+00
Birc6	1701	1701	3.187e-01	1.496e+00	9.403e-01	1.764e-04	2.619e-01	4.692e-01	9.413e-01
Prpf40a	1512	1512	3.128e-01	2.386e+00	8.790e-01	-3.327e-03	6.962e-01	2.380e-01	6.596e-01
